MouseID,cls,DYRK1A_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pJNK_N,PKCA_N,pMEK_N,pNR2A_N,pPKCAB_N,pRSK_N,AKT_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
18899_5,5,0.15194711997695703,0.5220670049463024,0.3557260033627838,0.3218680350315314,0.45941733558368547,0.5394632363877465,0.2385972612872331,0.5060559895332519,0.20537227720939896,0.6962911438218613,0.42856263857080057,0.5975817521532208,0.4473382684930731,0.31802317607253233,0.6050761059710456,0.5872864598364693,0.4878437552928726,0.34547924175693356,0.27385151426218546,0.4888770605336039,0.4059359440509821,0.6325351064666077,0.5700142936952405,0.658057375709576,0.3074371417249583,0.4862271482112942,0.07866152908852622,0.4997401255198523,0.1749792210436133,0.5827287356678288,0.7577636880209486,0.3196472861735835,0.5105227582358071,0.6024483753203302,0.4396639016638386,0.5670878481867783,0.08971032340410826,0.3327455877256825,0.5143716284651783,0.4779220847361939,0.27004929204162137,0.2028934325824292,0.7029233319794137,0.43771603161145145,0.1060518753033994,0.3894291773610478,0.7321625160699822,0.5481603075994589,0.3860744978388536,0.4126503974087147,0.21753067805178783,0.46327851268779596,0.2500260877413458,0.06754798738813952,0.33620878344806515,0.5312171955777439,0.31324937744410997,0.5153541740486505,0.4799963412842574,0.4518831714058531,0.13012661132533965,0.33694771872175133,0.48801837885651994,0.4489660577040695,0.24021895744869654,0.31498143396355616,0.2568991192423554,0.271983598088783,0.41474226127695935,0.46089116719671125
3417_6,4,0.13573756094418876,0.3685676598248575,0.18742714357452173,0.1647376417121073,0.2837599592408907,0.37384352658120595,0.206460207169565,0.38203211882993104,0.17530456122489482,0.48136749877074336,0.19803350162576383,0.4501351329325244,0.302831002254319,0.17093411553817695,0.4485141514179244,0.4268812116119201,0.22970604584889098,0.23518061943907143,0.15496857498741548,0.32185375162534025,0.3156467882854408,0.4658894913778988,0.3566743692679445,0.4947983492796689,0.11161342662640528,0.4150685516860112,0.03495390486902564,0.29958662490416127,0.10770479445514702,0.4780617743495582,0.49743900828328047,0.060986237146961164,0.30044718273088455,0.3197460109176563,0.1964622531124286,0.18956071710217903,0.020378342756921936,0.3187080797669246,0.6182125080872174,0.3881011526164352,0.1391022090105633,0.19397239604578098,0.4169500638740799,0.09244860326151849,0.1048402921325349,0.3290872794048891,0.6058545195312514,0.6306561746022498,0.5569898781590187,0.48502534746438697,0.18417005882603288,0.29058036618441563,0.7100586686087113,0.1582599848721995,0.6287831042508287,0.2873219087694806,0.6195958880556637,0.7614400981981515,0.28829922933567675,0.30834117631196234,0.3333750509328093,0.36258537512178246,0.330432404130416,0.35647372070450367,0.22896445729670062,0.26610045620850187,0.1963379490748738,0.271983598088783,0.2954241407159326,0.6208829562078222
3414_15,4,0.18102948704419067,0.42863334305787826,0.2867910626369178,0.2288698430632018,0.28914498852016013,0.40318942387376094,0.09011622680037576,0.48378770198470344,0.18763377935129286,0.462385365563484,0.3870420882642216,0.4632147954637559,0.07792001522528172,0.3391114007588795,0.6365862464235968,0.3943939114105929,0.28760330149442703,0.31917097416985063,0.13152831693574216,0.2005701990394308,0.5146806838310449,0.6005443604230718,0.32628639882897337,0.6211970671785151,0.3932356191377975,0.4386860952809034,0.05014560125134432,0.3074129052749062,0.13621733803019354,0.44565234878028237,0.039759737270038925,0.14276968690088343,0.26019089745259494,0.17817074863165627,0.11308817531256332,0.1797190265797839,0.31639646003136934,0.09229821974910846,0.29841012851230014,0.388499092405831,0.4669997789203621,0.11476254482103515,0.2640225353592231,0.1281738232621769,0.056453194716325227,0.29986597876138993,0.4232899027113779,0.2712649109862185,0.33286689169643335,0.3581615506222289,0.1620383044527312,0.09631685810062152,0.40584193028314686,0.0604725541328229,0.23308782059171296,0.21836610781272026,0.1559012531863755,0.5869751682107123,0.20264081314036542,0.2126614448208235,0.5047650354343884,0.2598187228791229,0.21108549314709785,0.2699017578622026,0.24021895744869654,0.1972332641530533,0.15128842488528552,0.1778475199882406,0.20986144133812845,0.6537351965426788
50810C_3,5,0.18209023214927933,0.9154101509970757,0.686059234633492,0.391822392569787,0.29066959226847333,0.48280385386781505,0.10292477114896384,0.708053581081109,0.21727622862996762,0.6875609558285413,0.6507977779493197,0.547397622551055,0.5536287252525495,0.7149271908407757,0.5273761228124131,0.69470731072948,0.38903086053687197,0.32307790716929297,0.8395466295590861,0.7831958360434151,0.5472801603740541,0.6258024492584465,0.7369415718781495,0.9479297275713905,0.3929283949406577,0.8045848450826089,0.11172365599329931,0.5496472472143232,0.1837382288666436,0.6406164339120289,0.607740828270241,0.47127694509123497,0.4885221498534814,0.47965995769984016,0.297753148582791,0.5421856077809801,0.06756831143578798,0.7185626761050014,0.6748158788707854,0.5052388651238561,0.5089350972027518,0.2990995079082675,0.6208911232167711,0.8350508577279893,0.04555990108321006,0.2945489750976825,0.674648896484504,0.5408368716436766,0.5585116401968667,0.44878422789656447,0.29287717979247013,0.21426364705714063,0.4078894702408954,0.13201650278417099,0.33449854209308505,0.5095393441765389,0.46330047209875,0.5904504538776743,0.351411404463032,0.27404086930894733,0.46941444320978687,0.22354214461289224,0.15898630813390363,0.08452084141812233,0.1301620720957521,0.6885096290001335,0.03780657215689964,0.09670841554172943,0.05511584482333892,0.7389842193972769
3484_7,1,0.5878098226272119,0.626378366673176,0.4664667461119524,0.4357480881395528,0.3207912536837967,0.47648074097421694,0.2308254666458273,0.4269384865565482,0.5457818934812061,0.5451610932431673,0.5656794822866988,0.52426200962984,0.2304786975392857,0.4884739250771482,0.726290728538807,0.536811765122327,0.46492198872509805,0.3746920233824784,0.29122726183257186,0.4324686083850148,0.8585038143435024,0.7055811700199299,0.5655622591085291,0.7045901923779472,0.3190114192772785,0.3712732589425747,0.0754589591348879,0.41577715204932836,0.10989380035479152,0.5231716194450287,0.5016654649654242,0.26251235409254237,0.4358951097755115,0.33806555990512,0.3475420991969418,0.30871519303388106,0.20992413069147417,0.3138496129372427,0.49217304106021526,0.6068719029155346,0.35907897602914857,0.2300678587248403,0.30755684552214935,0.2790917222251019,0.053223468187593735,0.3525772536459049,0.7576179233797612,0.41045170527852315,0.3757974671996954,0.3861633048614176,0.3815485801262933,0.2983160132179652,0.4879100739904756,0.09562573132728147,0.17442877296382286,0.21544346232868683,0.1668762668984911,0.5128794622248307,0.21969761855179637,0.1253259303600852,0.7015191455664624,0.17133816129759105,0.3117935375362539,0.2950102304756401,0.15679171364235783,0.44942703368163184,0.1963379490748738,0.23477894500469704,0.2954241407159326,0.9139124508049499
3530_7,6,0.05840682570131298,0.5026218769190954,0.5594560553809337,0.35897208271349035,0.4579761782860563,0.56648787040511,0.765932029849971,0.5863336987265622,0.15124024966103222,0.7400106243273576,0.38423271235145506,0.6398746002718779,0.5415742677622545,0.27266600577641725,0.5884459649687486,0.5876879454784572,0.5971338828130194,0.43034636585952346,0.2594971352764551,0.28998854641128746,0.43427674363693813,0.6438412265642592,0.5605366326097813,0.7537245848303782,0.431009919178053,0.5022966570876112,0.1957196406201112,0.5917491186118811,0.32041505381916957,0.7163641113653666,0.5505972404262086,0.27907769955813155,0.565178712848001,0.3433054072538665,0.2693836606525045,0.3370483362098773,0.2862411795636204,0.27476408351785553,0.4490838632121678,0.27960847287672397,0.3420607828120153,0.17738097211729142,0.2683405344853236,0.28625826403245735,0.013732467006317806,0.2974279348599238,0.6070763917349854,0.7808607098322767,0.5275030688328494,0.561751057906725,0.09715545528990238,0.20856632805690556,0.4714087119437973,0.06299653423479953,0.4552969994973187,0.310337524539381,0.35711655481293547,0.9440459960805159,0.4585032599057508,0.5978190229607963,0.3269441715792827,0.3614761686198804,0.3298112388395695,0.3105733740979775,0.1901505440577516,0.31482996158000665,0.1668552783744837,0.3082195494118261,0.3352461700954056,0.3237283483239978
363_7,4,0.24027065053466923,0.5856906191963596,0.42962836870017707,0.2697286755284035,0.3942104589807829,0.5167720305396268,0.6864141493913781,0.5700886817844755,0.20582610601889215,0.6249050169254435,0.8115129213787824,0.534180750600234,0.32192229688225327,0.9482753590947559,0.9669496418679314,0.46876101970335426,0.4014777089257716,0.34711464832516115,0.2760421758817603,0.21022776283582323,0.5384784782519016,0.6567311549767887,0.4754844517819453,0.6815742879948199,0.3747979142839484,0.6785648552889888,0.06942197901135502,0.5431428274621402,0.22549274745065473,0.5719053977285175,0.6196243275309739,0.23351221078789342,0.4803577362766145,0.4225783804939216,0.3088634546615636,0.40125874198728695,0.8152188561692589,0.3204774905222836,0.45283977999238173,0.42680996936735494,0.9010876716418841,0.19788337346662865,0.7187904719174165,0.27086866947473887,0.1841632683906038,0.32247295429150497,0.5694132270190999,0.39734697521613793,0.530291108419846,0.5136306571248078,0.2684319734486717,0.20330189691402634,0.6169120574692578,0.11292495078994785,0.2975011731349587,0.3166970830917818,0.3895930997651892,0.5269568294941736,0.3112722949953134,0.3809934083045259,0.5751507374465543,0.2752260593974365,0.4367744131130938,0.25191038236710284,0.17989342701260974,0.3626767164334018,0.26696479056044387,0.30680167736070013,0.32191126460989994,0.6433170386704665
3503_1,2,0.06560192435788517,0.4599606830706685,0.4394779018318635,0.49420943440942433,0.31710903429546355,0.40018993372068973,0.6846885393086932,0.3786619504678149,0.20750112995141443,0.6171064255558794,0.39910726355154624,0.4719490451984445,0.6723536502267489,0.3267569902198369,0.4645801112023934,0.553168110459298,0.34741623006909006,0.21541924225702613,0.3096124069241287,0.2616434155720183,0.3922867171402259,0.5107234796158585,0.3445824823499153,0.511837613719673,0.1152781286987351,0.3009034505535789,0.1547470533664762,0.533804133230358,0.35998368682563586,0.7501420881668418,0.7155044069112487,0.5421022242303029,0.5672489784279598,0.4538111337860754,0.5979546444539454,0.507004391025097,0.37550623143139095,0.4153254285310871,0.5366616733842384,0.34021839388282393,0.4128050295230841,0.1428506837528703,0.11974648593196452,0.48856241525712263,0.10412195617419448,0.4157985473171246,0.8624114830385242,0.6395945990890787,0.2041922372778059,0.514767527594144,0.14542928109119474,0.32629352030340997,0.5891322997544518,0.18336200459328983,0.19432315881502815,0.24694874635828878,0.25184058174625823,0.6032393121396935,0.49951197300274974,0.7004430766261458,0.2572201677950239,0.3535456224896778,0.3724239098072148,0.43582149148465255,0.39502797899752956,0.36051996463783964,0.3526164036140941,0.271983598088783,0.30749971982342583,0.036874876629796716
3517_6,7,0.08575884807195394,0.7082071463522351,0.47482917888616816,0.38486879135055296,0.39921388966917737,0.5363723671904439,0.7497386857961112,0.5373676612724121,0.15772519564010104,0.599403232338097,0.5886899379423933,0.5655269711017634,0.35844672147810985,0.40937895684020137,0.6497892241765761,0.5743795278462933,0.4452756576760103,0.3577759484648846,0.3365498324604309,0.3293565146268175,0.4334017636551506,0.5739552904848758,0.47779488168889894,0.6255335258556941,0.2874642817925007,0.6723924059116312,0.2138389244987544,0.6784792309633789,0.3246650927172239,0.6476125484033578,0.6361445824131705,0.4554150208279063,0.5409707299303664,0.5245192270781008,0.5065680865528663,0.6937074708346094,0.5635118135351767,0.2833551003898027,0.3300711887137769,0.4685763730464493,0.4615945276302323,0.11800875294557223,0.45209782246156244,0.35229825428952066,0.23984635079473302,0.3469906250258986,0.6372423313881549,0.5336512705723703,0.3958605723754093,0.522469627668881,0.2936328014218287,0.25912207086222705,0.5275780606254475,0.1422037082279019,0.2650619780583716,0.30843059985399146,0.2552549551490948,0.431149395790672,0.316780517891162,0.35771606193014827,0.27014891137417685,0.2622732198838751,0.35534811328534716,0.3213295759861906,0.34172865728022456,0.3207460678212777,0.30719452679426706,0.271983598088783,0.42028627636395566,0.22417142339569612
3417_11,4,0.11506924073172653,0.3566528151088898,0.09643431350346876,0.08629123384379839,0.3394774055110755,0.49165810028472484,0.14102404071558358,0.4678051550429434,0.13762229388686964,0.5082638617144505,0.16804989084635247,0.44860962222395184,0.20872755851465533,0.05981064563593008,0.48239264690323047,0.35339880907879495,0.23696522819978394,0.3518253667095691,0.08018735483593811,0.16651875012089007,0.26046306002111097,0.5712643162341776,0.26632694865008466,0.41546447928468355,0.22858102291138704,0.38672421529435785,0.04521193969565801,0.3501760002926129,0.1978695949118885,0.49239527685352136,0.5173186174283502,0.06066226721309764,0.329704632248229,0.33624019310790354,0.2799741824883545,0.2867253835607968,0.06216169656042125,0.18647404514570742,0.49337931725194556,0.45692248266945723,0.15950324143250616,0.23426593004955193,0.39114593614985976,0.04605177992997994,0.08689723444753822,0.3611767092004431,0.463896564443388,0.7303677837150647,0.5512401451225643,0.33723306220387816,0.16255262205220372,0.3714750414535849,0.7228828873062979,0.1818239050314197,0.5245777739764013,0.4283647578603115,0.5299199778717679,0.6584410799620546,0.4805104645114866,0.3847021524273593,0.3168687654397895,0.4285576925979313,0.330432404130416,0.6583608809198336,0.4044756682984612,0.3491949736463963,0.1963379490748738,0.271983598088783,0.2954241407159326,0.5606364396185113
3504_14,4,0.17808033923335914,0.30789521986052737,0.11767077906275547,0.06127103375816728,0.19930934963456717,0.3111594783432357,0.011951236954959699,0.17009838011069744,0.14022630395302502,0.3609744605643417,0.11653053787274759,0.33793230579382716,0.02283254103751517,0.1555363270045645,0.5207663855882131,0.3036299721119382,0.02475563069480402,0.29578043436986234,0.045365926383414995,0.02628198307899332,0.38541398413493455,0.3577971267421021,0.11583899713758461,0.26908622403177107,0.0965958925807342,0.22458199161189618,0.022966773876507363,0.3514771483279597,0.30584544909676714,0.39448611437020875,0.3872867569895342,0.17384110385234897,0.31931933864291107,0.22877692715607512,0.28519533014173293,0.25046829010042737,0.3292196167851906,0.11564772492454078,0.34516694341799864,0.41201234943337106,0.3507610365919915,0.04531789736248493,0.43367987296743343,0.1527442249014203,0.08940304805309648,0.35107148298662316,0.4707437189708268,0.4010131142717207,0.40839303833298846,0.3454344906504653,0.2328772641301327,0.24760246664827923,0.4673668888563508,0.0866788030367619,0.3256326162137595,0.37270080609793366,0.23014185602481396,0.46202495950558653,0.4421944973953711,0.19448639136593449,0.5289416970404737,0.3600099608991678,0.3836662907214316,0.24228944881348824,0.4379817433692392,0.04748071954895561,0.237603355424903,0.42014179786530376,0.27830959325134563,0.4137500079844501
362_14,2,0.07248274458573623,0.44321530153728006,0.20949985237002378,0.11983360117480424,0.311943367986515,0.473677379235574,0.2595443436732793,0.3244043955957605,0.15293529887294077,0.5160514972024502,0.2812605264757174,0.4790316221498757,0.24306970434048678,0.10179054965817086,0.5570613298470847,0.5543502368812884,0.3693106288520298,0.30822109372416717,0.11938583454593357,0.10613528453755516,0.34764610701310317,0.4905252058436864,0.3415790972176863,0.3362137176461558,0.35721927505931916,0.4393794688689713,0.18752193047152488,0.8538113971633585,0.6768837353681224,0.7376747302266802,0.7035989738519204,0.4508306653096863,0.5377822242533531,0.4325484429860391,0.6002276902922177,0.5340715614106044,0.40376128362548724,0.014650086942162188,0.34316348397157664,0.14112187604653914,0.17683684674007283,0.04143174214890383,0.12716713967486176,0.07722620237750177,0.016714710211865866,0.30385393725221044,0.45811364259165577,0.618602546197557,0.5005066594338853,0.3681998309734269,0.11915899548963677,0.16147761732299315,0.34385617744306385,0.037669860091896684,0.5254539344240625,0.23345154138271929,0.21445790473344462,0.3600807921319764,0.6043226432236364,0.31733301238111067,0.3567379132273092,0.6462326547756077,0.37755364575892353,0.37294339471530247,0.5009788043904633,0.13621897758971646,0.14675348289234028,0.4750368872988013,0.3609544913817897,0.1963353499703438
3503_15,2,0.038912992201294704,0.5676770143086891,0.205524815438218,0.1415343866964064,0.3066416527532855,0.4418763098932655,0.3359638367419614,0.36029727541137235,0.15890958984821957,0.537565243464342,0.2769042368472413,0.48907546084110187,0.4091725370212723,0.1975869154874591,0.4586187701414838,0.45928131101630165,0.33112022369523675,0.30798935050530774,0.13465607990078546,0.028843764049929832,0.2723347264100765,0.477694457309515,0.391180694662269,0.26891396531668055,0.2237264193885854,0.30916197434535364,0.1288017975004906,0.7938298503487795,0.5711425917917351,0.7607209286994969,0.7666192824879529,0.5090510160756587,0.6745309276872682,0.5080816881487671,0.7326335520424458,0.5438970919488009,0.4065973331887689,0.09330614694738681,0.2815021013795929,0.2906343117041136,0.28379327387182574,0.08953586430007815,0.11405952977538014,0.2129408596707809,0.0849605513115338,0.4104159683420434,0.651065728095023,0.6742316169704198,0.36967146261860007,0.36984778726676004,0.19973416184399811,0.36719669365154706,0.49617664737581435,0.11405347671402166,0.40107520959995024,0.3570865131510498,0.33752715500768493,0.4871832656891595,0.820472670827066,0.49792738663718605,0.24703163210991796,0.4024121453490368,0.7929904294641947,0.6852902606404949,0.6614680157140758,0.38101679190003257,0.3436247604720878,0.271983598088783,0.48861503023592157,0.142879216067821
3522_8,4,0.15544837552026458,0.5074245823240235,0.37156616659991104,0.30839891222124083,0.32236794079543574,0.44851337448171363,0.7812416578340896,0.4086653304068789,0.18968121665737328,0.5502877909550182,0.5836824764118822,0.5037288116716815,0.294788389806368,0.5125593208823902,0.7454865867425319,0.47972644678149834,0.3783308623349618,0.35808207425919847,0.2971039374265595,0.2994523396441896,0.49286145121979974,0.552316696281736,0.4143249965114547,0.6690149906819398,0.3246436791500197,0.4496397287340671,0.05304576780697037,0.3391369566779659,0.13512913243192376,0.4677520590912967,0.5040419711526665,0.2006528813782763,0.43462051488727194,0.3908133664267187,0.2921463528059459,0.284886333175562,0.3890416068228627,0.30211117971147916,0.3357266784810044,0.49992285340253295,0.5188903020410642,0.17921089830601483,0.6699996779628066,0.30863425802909694,0.2017346895355566,0.32522067890953366,0.5925207223385324,0.42867150746803084,0.4120002322636541,0.3938292940926348,0.1773616779319106,0.3122495342667492,0.43249019097965924,0.08876667558193135,0.26327086454509785,0.32120655216005745,0.20428941463802675,0.5180574954930421,0.18976260820391533,0.3809888484915449,0.3571926061500921,0.14596229788697657,0.36644615084605753,0.24980632171367567,0.12415280118185651,0.46634446004937946,0.24617507704331051,0.19814296412940907,0.3558582173475152,0.7005851230567737
3422_8,3,0.062339080141196705,0.5048131575650613,0.43735962862467404,0.29671722230860487,0.3638993118081577,0.5038695790348326,0.3704181562337623,0.432990536790983,0.16429363452610796,0.5907435245392306,0.45630957034135156,0.5690870128941286,0.44833321801975046,0.2949982898034004,0.572158559209612,0.682039674781761,0.49125772570522896,0.3482792889962063,0.2799369521614309,0.23335965085798727,0.35847258804215754,0.5623129240118452,0.43404663160078205,0.5197229397118835,0.27968756657995053,0.3725530267812438,0.38657834620608694,0.7924411821351429,0.523979416608844,0.7209172574153958,0.6140168679635317,0.3982108772469509,0.6352770873833987,0.28867144883772444,0.4824230516883836,0.4043843992350792,0.36639039676812557,0.1765700252197585,0.3131417427421102,0.24380375907767915,0.28378345930425075,0.0937678439575681,0.15333269052987974,0.3294682756837314,0.05959812877604447,0.33493249774009254,0.6119385392790321,0.7082307973933325,0.4948759158897681,0.571303624431824,0.14774022385829472,0.282139860768157,0.44447386057945204,0.09109398643984315,0.4697544062932213,0.2916357767206731,0.3476703283243625,0.5178990388257612,0.4933933502713488,0.40112062078947597,0.29615450249445185,0.4244029244280678,0.3460684323574114,0.3519008528634797,0.28867302123053445,0.21918110590473894,0.18309257306075613,0.40597474477650536,0.27928291188376175,0.22150575615000517
363_6,4,0.23156252777089942,0.5124788490362429,0.39638347805839946,0.2621990802050711,0.4125506942179351,0.3872818503168414,0.6603502077834777,0.4732657056018277,0.18935360727357278,0.5526220757800404,0.7210336550933303,0.4555046036930901,0.314596464615292,0.7806618856642054,0.8433993189318759,0.45773678896474734,0.2954042387814463,0.18076124041659036,0.27576297446350984,0.22599898587628797,0.499885763818554,0.5398811363900122,0.37507864559901827,0.6280989006928901,0.22828229970806446,0.565457594898433,0.04662137713466136,0.4311535695447964,0.1577501109312784,0.5116917815037655,0.4929652136641889,0.15932555572791685,0.40599749962917697,0.3356235421353172,0.18404673696065466,0.3186095568048871,0.5413975245804632,0.4770340843671993,0.503970314776788,0.4185503335002084,0.8442886190496086,0.21046494765156332,0.8411885192068094,0.4966639590515137,0.20867614062819934,0.34436634326613924,0.6909057245664375,0.45537103503789866,0.4819595087828358,0.5181286372094355,0.36202228503491624,0.3020875553415081,0.6570373735129275,0.19542102374624903,0.37742116234513656,0.4164859934301638,0.46837376125636343,0.6211164302611336,0.27338045396339195,0.39530948191627324,0.6600920051958372,0.32945632993607643,0.3453851902872683,0.19308010731656522,0.25043268129811586,0.3716442340608552,0.24448916957454883,0.24867954426381605,0.27434028921706854,0.687375497086856
50810A_5,1,0.09322954383334245,0.6011726572318187,0.5595453062662911,0.3610359712481678,0.30780592882187785,0.3975296498834903,0.24514276039413582,0.6558969132026684,0.12517260671962738,0.6274420999900234,0.6260312999940134,0.4992606442283609,0.5814065309194297,0.608803491047101,0.6559343044797634,0.6059029805126649,0.3089362043934816,0.2216403974899549,0.5433890805267084,0.5483590702488478,0.48584737639297826,0.5920265237327006,0.7216908001608103,0.7180225210169509,0.2193348545308016,0.33018682164008106,0.0505884980914402,0.4443935653466032,0.16382477837912285,0.60857304747505,0.4070168171494871,0.3211657088306008,0.4243474063019258,0.3976440763051534,0.20454960885492923,0.3040059068861215,0.07149985738864587,0.761274645509772,0.759083690151662,0.746717471500837,0.34558615026228784,0.31787041216595396,0.6775247056672049,0.2710004868588868,0.03610784699053501,0.3577345117406936,0.8258932011627108,0.7166948604638476,0.7477357589244861,0.8903437343618278,0.13561360511955828,0.44307941909517623,0.827907200753414,0.24294195062808305,0.4964283741648804,0.5812270393245719,0.9683763082252833,0.7955006203484849,0.33952000278905436,0.4438372095794998,0.7049047235977024,0.42280420969569055,0.26140198792819586,0.2481878875286776,0.3041588225794884,0.5425892486673946,0.13969383519439824,0.2746888665461212,0.1660535323389543,0.9907757113281368
3503_9,2,0.043675476529838796,0.5239769739160971,0.29695585398491686,0.28121666100994946,0.3195260873780784,0.4034162728154505,0.5068074889155852,0.3438665272506424,0.14070981303077637,0.5656243460743597,0.3105912205991441,0.4680921758054627,0.5067656463524529,0.25543495897918533,0.47124090061802426,0.4473126135803823,0.3372185531283153,0.24919203463188988,0.19455008808786742,0.1278328193014594,0.325801118870905,0.44495387750734394,0.3066763867443233,0.4084936578382308,0.12403633699994698,0.26343840158433995,0.128425843195225,0.5746533422456945,0.42502961226076597,0.6815390969570831,0.6263202259047239,0.37621446938197156,0.5101098765612915,0.4225175145802744,0.5914510766694143,0.4264721121565751,0.3471162493492107,0.19185164602426297,0.35080228621147697,0.270416558409202,0.32210277090174283,0.10834389577742204,0.162364874829943,0.3277937986412761,0.0910674934206884,0.3776634172369662,0.7065342099722852,0.575076014392231,0.33204664037805187,0.4599449132622383,0.16997753850352865,0.22226344540461895,0.6408581840876785,0.10208483394527429,0.30105712954573216,0.20138559057692518,0.3536127409093165,0.5656652467969323,0.4616446295589316,0.4552241397483039,0.25260128081012945,0.2460795509317515,0.5643046026253702,0.46039432902413313,0.4503265494310507,0.40434321758538605,0.3070958221528979,0.271983598088783,0.3934078408167603,0.13911679930504167
3488_11,3,0.04630693643888104,0.4024602047125395,0.3043963372074523,0.14458473997482524,0.255881797843051,0.3760048241622113,0.19741732961228195,0.35479687176248575,0.1693111076950835,0.44081961795184577,0.19891342032603376,0.42211264523441705,0.348961714991354,0.14123467998532718,0.4713764127910225,0.5638275649004294,0.36099817893574393,0.16950988642620368,0.23806420367943135,0.13884267386873445,0.28889397127198424,0.45596684981060354,0.25473870750314265,0.39534082691397276,0.19214827679191382,0.23920342366317715,0.4321254297930331,0.5587828820169525,0.4206910163248745,0.5280138416276043,0.5033383132410921,0.2681454737706753,0.45771546834864085,0.19101376171730022,0.28855404565854414,0.2855538765831388,0.2537323245536298,0.2015541016610587,0.3543334137290887,0.2404208466806279,0.14457522271103673,0.09595431845014973,0.2084345685948133,0.18177072858888682,0.043477018446728834,0.3075149637506046,0.48644847105799693,0.6807117145956848,0.5776126155852986,0.46517506026392963,0.17418969935404022,0.18925387970918883,0.5584275369918116,0.08330217397568293,0.5204559699964441,0.29473242340613404,0.2684857166392658,0.5924863059811154,0.4995628289980998,0.31685452420200155,0.2273317882717394,0.4580858342994336,0.36254308302711163,0.3458525099802391,0.44521265108780234,0.250533759399998,0.1603502878224243,0.4029607912799667,0.31933450198766533,0.23102664519584254
3484_5,1,0.7896014840230043,0.6996906267936466,0.56968311363854,0.5198204324242621,0.31182200967274354,0.4363118276349904,0.29489602842058316,0.5404812996005282,0.578649639977741,0.5388048351842497,0.5886161946603508,0.5376385545995916,0.2870239060488632,0.5577587876921246,0.7065137131600403,0.6122011408049696,0.48905418694866654,0.3598981707058301,0.4083980534906355,0.5628221688070415,0.8715173831183628,0.6815216159947294,0.6652300663919374,0.773543667232417,0.30934592584890075,0.4208709781767467,0.06400769998712971,0.47372187881266675,0.13142591828594896,0.5522889979361187,0.5019318987349339,0.34431378332308404,0.4610966470593547,0.3835058963811755,0.35186505856963823,0.3660226634580388,0.17722213838610393,0.4548203158553604,0.6565517821639579,0.602915946258146,0.306512476542852,0.21819080740351776,0.3540366319459504,0.30949582987154345,0.060812404470843025,0.3509667342004541,0.78802188023854,0.4349008223302874,0.40694351069721335,0.5304872970139237,0.508125513283614,0.2898282082389173,0.5823281970217983,0.14244042919861782,0.24266990264038468,0.21051548643067164,0.24603159421121534,0.5336919430917686,0.1317850981280273,0.1237901185383129,0.8594237438439563,0.2252192855927595,0.2107655434899462,0.20099142558111804,0.14072785648436587,0.4236102883894691,0.1963379490748738,0.12302628373206353,0.2954241407159326,0.9641680172930809
3412_2,2,0.05084914577936083,0.4795935468161755,0.4739830263478403,0.4410881597457491,0.39148466769143386,0.4817732953851101,0.8855309889033335,0.5611938174307665,0.12924114130757564,0.7953448461498296,0.4235775651000966,0.600369202665534,0.9533639753181111,0.3032461346986414,0.7350703199298951,0.5812233853561848,0.36123124481374835,0.26953877942151483,0.3094889068315686,0.30797418060904147,0.4051001914394523,0.5390250698508253,0.4660261190970555,0.6615739579826788,0.2740193658606541,0.2776509206193043,0.35070850896110767,0.5120850374773598,0.3107467421728475,0.8641308920382637,0.5316011899617856,0.27475954146795345,0.4676389165154613,0.3047245288172815,0.2998004043453376,0.2641648811590901,0.30983671447575123,0.34225413354090906,0.663189414630722,0.2972019040366287,0.4626798152261276,0.16117547040715408,0.3654064426104085,0.2355664655319495,0.10915953908857831,0.3300901399330406,0.684122207550257,0.6942298290844154,0.5814788246039481,0.6297641857573094,0.1886214409294174,0.2312887290169071,0.7631037942796867,0.1699310916082703,0.4802538946303446,0.3084922171682435,0.6334931798871536,0.8787033831823403,0.3569949681531992,0.5860256196546205,0.42337639415384065,0.2760434856770231,0.2979597388851914,0.264064082588648,0.2763761317763634,0.3654286962887605,0.16158781141728026,0.3152008733330259,0.32422531693882606,0.19745926508475747
